Regionskode,Regionsnavn,Kommunekode ,Kommunenavn,Ejerlavskode,Ejerlavsbetegnelse
1081,Nordjylland,846,Mariagerfjord Kommune,881051,"Åmølle, Vindblæs"
1081,Nordjylland,846,Mariagerfjord Kommune,881052,"Ajstrup By, Vindblæs"
1081,Nordjylland,846,Mariagerfjord Kommune,881053,"Haderup By, Vindblæs"
1081,Nordjylland,846,Mariagerfjord Kommune,881054,"Kragelund, Vindblæs"
1081,Nordjylland,846,Mariagerfjord Kommune,881055,"Lystrup By, Vindblæs"
1081,Nordjylland,846,Mariagerfjord Kommune,881056,"Nebstrup By, Vindblæs"
1081,Nordjylland,846,Mariagerfjord Kommune,881057,"Norup By, Vindblæs"
1081,Nordjylland,846,Mariagerfjord Kommune,890451,"Bilidt, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890452,"Glenstrup By, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890453,"Gråkær Enge, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890454,"Gundestrup By, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890455,"Handest By, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890456,"Holmgårde By, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890457,"Husum Gde., Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890458,"Karlby By, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,890459,"Mølgård, Glenstrup"
1081,Nordjylland,846,Mariagerfjord Kommune,891051,"V. Tørslev By, V. Tørslev"
1081,Nordjylland,846,Mariagerfjord Kommune,2005951,Hobro Bygrunde
1081,Nordjylland,846,Mariagerfjord Kommune,2005952,Hobro Markjorder
1081,Nordjylland,846,Mariagerfjord Kommune,2005953,"Hegedal, Hobro Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2005954,"Hostrup, Hobro Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2005955,"Andrup, Hobro Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2005956,"Gettrup, Hobro Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2005957,"Skjellerup, Hobro Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2005958,"Skovsgård, Hobro Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006051,Mariager Bygrunde
1081,Nordjylland,846,Mariagerfjord Kommune,2006052,Mariager Markjorder
1081,Nordjylland,846,Mariagerfjord Kommune,2006053,"Alstrup, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006054,"Broløs, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006055,"Broløs Hedehuse, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006056,"Fjelsted, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006057,"Fladbjerg, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006058,"Hou, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006059,"Jomfrubakken, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006060,"Katbjerg, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006061,"Mariagerkloster, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006062,"Trinderup, Mariager Jorder"
1081,Nordjylland,846,Mariagerfjord Kommune,2006063,"V. Tørslev Mølle, Mariager Jorder"
1081,Nordjylland,773,Morsø Kommune,730151,"Alsted By, Alsted"
1081,Nordjylland,773,Morsø Kommune,730152,"Skarum By, Alsted"
1081,Nordjylland,773,Morsø Kommune,730251,"Bjergby By, Bjergby"
1081,Nordjylland,773,Morsø Kommune,730252,"Gullerup By, Bjergby"
1081,Nordjylland,773,Morsø Kommune,730351,"Sdr. Dråby By, Sdr. Dråby"
1081,Nordjylland,773,Morsø Kommune,730451,"Dragstrup By, Dragstrup"
1081,Nordjylland,773,Morsø Kommune,730452,"V. Jølby By, Dragstrup"
1081,Nordjylland,773,Morsø Kommune,730551,"Ejerslev By, Ejerslev"
1081,Nordjylland,773,Morsø Kommune,730552,"V. Hunderup By, Ejerslev"
1081,Nordjylland,773,Morsø Kommune,730553,"Ø. Hunderup By, Ejerslev"
1081,Nordjylland,773,Morsø Kommune,730651,"Erslev By, Erslev"
1081,Nordjylland,773,Morsø Kommune,730751,"Flade By, Flade"
1081,Nordjylland,773,Morsø Kommune,730752,"Nandrup Hgd., Flade"
1081,Nordjylland,773,Morsø Kommune,730851,"Galtrup By, Galtrup"
1081,Nordjylland,773,Morsø Kommune,730852,"Tøving By, Galtrup"
1081,Nordjylland,773,Morsø Kommune,730853,"Ullerup Hgd., Galtrup"
1081,Nordjylland,773,Morsø Kommune,730951,"Jørsby By, Jørsby"
1081,Nordjylland,773,Morsø Kommune,731051,"Ø. Jølby By, Ø. Jølby"
1081,Nordjylland,773,Morsø Kommune,731151,"Dybdal, Sejerslev"
1081,Nordjylland,773,Morsø Kommune,731152,"Feggeklit, Sejerslev"
1081,Nordjylland,773,Morsø Kommune,731153,"Hesselbjerg By, Sejerslev"
1081,Nordjylland,773,Morsø Kommune,731154,"Nr. Dråby By, Sejerslev"
1081,Nordjylland,773,Morsø Kommune,731155,"Sejerslev By, Sejerslev"
1081,Nordjylland,773,Morsø Kommune,731156,"Skarregård, Sejerslev"
1081,Nordjylland,773,Morsø Kommune,731157,"Sø Hgd., Sejerslev"
1081,Nordjylland,773,Morsø Kommune,731251,"Skallerup By, Skallerup"
1081,Nordjylland,773,Morsø Kommune,731252,"Torup By, Skallerup"
1081,Nordjylland,773,Morsø Kommune,731351,"Jølbygård, Solbjerg"
1081,Nordjylland,773,Morsø Kommune,731352,"Mellem Jølby, Solbjerg"
1081,Nordjylland,773,Morsø Kommune,731353,"Solbjerg By, Solbjerg"
1081,Nordjylland,773,Morsø Kommune,731451,"Fårtoft By, Sundby"
1081,Nordjylland,773,Morsø Kommune,731452,"Klitgård, Sundby"
1081,Nordjylland,773,Morsø Kommune,731453,"Overgård, Sundby"
1081,Nordjylland,773,Morsø Kommune,731454,"Sundby By, Sundby"
1081,Nordjylland,773,Morsø Kommune,731551,"Bjørndrup By, Tødsø"
1081,Nordjylland,773,Morsø Kommune,731552,"Lynggård, Tødsø"
1081,Nordjylland,773,Morsø Kommune,731553,"Tødsø By, Tødsø"
1081,Nordjylland,773,Morsø Kommune,731554,"Vodstrup By, Tødsø"
1081,Nordjylland,773,Morsø Kommune,740151,"Blidstrup Hgd., Blidstrup"
1081,Nordjylland,773,Morsø Kommune,740152,"Emb By, Blidstrup"
1081,Nordjylland,773,Morsø Kommune,740153,"Gammelgård, Blidstrup"
1081,Nordjylland,773,Morsø Kommune,740154,"Movtrup, Blidstrup"
1081,Nordjylland,773,Morsø Kommune,740155,"Nørågård, Blidstrup"
1081,Nordjylland,773,Morsø Kommune,740251,"Elsø By, Elsø"
1081,Nordjylland,773,Morsø Kommune,740351,"Andrup By, Frøslev"
1081,Nordjylland,773,Morsø Kommune,740352,"Frøslev By, Frøslev"
1081,Nordjylland,773,Morsø Kommune,740451,"Ager By, Hvidbjerg"
1081,Nordjylland,773,Morsø Kommune,740452,"Ejstrup Gde., Hvidbjerg"
1081,Nordjylland,773,Morsø Kommune,740453,"Glomstrup Hgd., Hvidbjerg"
1081,Nordjylland,773,Morsø Kommune,740454,"V. Hvidbjerg By, Hvidbjerg"
1081,Nordjylland,773,Morsø Kommune,740455,"Ø. Hvidbjerg By, Hvidbjerg"
1081,Nordjylland,773,Morsø Kommune,740551,"Karby By, Karby"
1081,Nordjylland,773,Morsø Kommune,740552,"Nees By, Karby"
1081,Nordjylland,773,Morsø Kommune,740553,"Torp By, Karby"
1081,Nordjylland,773,Morsø Kommune,740554,"Ørndrup Hgd., Karby"
1081,Nordjylland,773,Morsø Kommune,740651,"Fårup By, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740652,"Fredsø By, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740653,"Frydsbrønd, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740654,"Kårup By, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740655,"Legind By, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740656,"Lødderup By, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740657,"Markmølle, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740658,"Sallingsund Færgegård, Lødderup"
1081,Nordjylland,773,Morsø Kommune,740751,"Højris Hgd., Ljørslev"
1081,Nordjylland,773,Morsø Kommune,740752,"Ljørslev By, Ljørslev"
1081,Nordjylland,773,Morsø Kommune,740851,"Mollerup By, Mollerup"
1081,Nordjylland,773,Morsø Kommune,740951,"Ovtrup By, Ovtrup"
1081,Nordjylland,773,Morsø Kommune,740952,"Fjallerslev By, Ovtrup"
1081,Nordjylland,773,Morsø Kommune,741051,"Blåbjerg Gde., Rakkeby"
1081,Nordjylland,773,Morsø Kommune,741052,"Rakkeby By, Rakkeby"
1081,Nordjylland,773,Morsø Kommune,741151,"Redsted By, Redsted"
1081,Nordjylland,773,Morsø Kommune,741152,"Sindbjerg By, Redsted"
1081,Nordjylland,773,Morsø Kommune,741153,"Sindbjerggårds Indmark, Redsted"
1081,Nordjylland,773,Morsø Kommune,741154,"Sindbjerggårds Hede, Redsted"
1081,Nordjylland,773,Morsø Kommune,741251,"Tæbring By, Tæbring"
1081,Nordjylland,773,Morsø Kommune,741252,"Votborggård, Tæbring"
1081,Nordjylland,773,Morsø Kommune,741351,"Kroggård, Vejerslev"
1081,Nordjylland,773,Morsø Kommune,741352,"Vejerslev By, Vejerslev"
1081,Nordjylland,773,Morsø Kommune,741353,"Vejerslev Præstegård, Vejerslev"
1081,Nordjylland,773,Morsø Kommune,741354,"Vils By, Vejerslev"
1081,Nordjylland,773,Morsø Kommune,741355,"Vilsgård, Vejerslev"
1081,Nordjylland,773,Morsø Kommune,741451,"V. Assels By, V. Assels"
1081,Nordjylland,773,Morsø Kommune,741551,"Storup By, Ørding"
1081,Nordjylland,773,Morsø Kommune,741552,"Ørding By, Ørding"
1081,Nordjylland,773,Morsø Kommune,741651,"Lund Hgd., Ø. Assels"
1081,Nordjylland,773,Morsø Kommune,741652,"Sillerslev By, Ø. Assels"
1081,Nordjylland,773,Morsø Kommune,741653,"Ø. Assels By, Ø. Assels"
1081,Nordjylland,773,Morsø Kommune,2005451,Nykøbing M. Bygrunde
1081,Nordjylland,773,Morsø Kommune,2005452,Nykøbing M. Markjorder
1081,Nordjylland,773,Morsø Kommune,2005453,"Dueholm, Nykøbing M. Jorder"
1081,Nordjylland,840,Rebild Kommune,610151,"Aarestrup By, Aarestrup"
1081,Nordjylland,840,Rebild Kommune,610152,"Ersted By, Aarestrup"
1081,Nordjylland,840,Rebild Kommune,610153,"Foldager By, Aarestrup"
1081,Nordjylland,840,Rebild Kommune,610154,"Røde Mølle, Aarestrup"
1081,Nordjylland,840,Rebild Kommune,610155,"Torsted By, Aarestrup"
1081,Nordjylland,840,Rebild Kommune,610156,"Torstedlund Hgd., Aarestrup"
1081,Nordjylland,840,Rebild Kommune,610351,"Buderupholm Hgd., Buderup"
1081,Nordjylland,840,Rebild Kommune,610352,"Julstrup Præstegård, Buderup"
1081,Nordjylland,840,Rebild Kommune,610353,"Mastrup By, Buderup"
1081,Nordjylland,840,Rebild Kommune,610354,"Støvring By, Buderup"
1081,Nordjylland,840,Rebild Kommune,610355,"Søgård, Buderup"
1081,Nordjylland,840,Rebild Kommune,610356,"Sørup By, Buderup"
1081,Nordjylland,840,Rebild Kommune,610751,"Borup Gde., Gravlev"
1081,Nordjylland,840,Rebild Kommune,610752,"Fløe By, Gravlev"
1081,Nordjylland,840,Rebild Kommune,610753,"Gravlev By, Gravlev"
1081,Nordjylland,840,Rebild Kommune,610754,"Oplev By, Gravlev"
1081,Nordjylland,840,Rebild Kommune,610755,"Oplev Tved, Gravlev"
1081,Nordjylland,840,Rebild Kommune,610851,"Abildgårde, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610852,"Estrup By, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610853,"Moldbjerg By, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610854,"Guldbæk By, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610855,"Ø. Hornum By, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610856,"Hornumgård, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610857,"Hovhede Huse, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610858,"Hæsum By, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610859,"Mølgård Huse, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,610860,"Volstrup By, Ø. Hornum"
1081,Nordjylland,840,Rebild Kommune,611051,"Albæk Hgd., Suldrup"
1081,Nordjylland,840,Rebild Kommune,611052,"Dalumgård, Suldrup"
1081,Nordjylland,840,Rebild Kommune,611053,"Hjedsbæk By, Suldrup"
1081,Nordjylland,840,Rebild Kommune,611054,"Hyldal By, Suldrup"
1081,Nordjylland,840,Rebild Kommune,611055,"Hyllested By, Suldrup"
1081,Nordjylland,840,Rebild Kommune,611056,"Suldrup By, Suldrup"
1081,Nordjylland,840,Rebild Kommune,611057,"Østrup Mark, Suldrup"
1081,Nordjylland,840,Rebild Kommune,611351,"Braulstrup By, Sønderup"
1081,Nordjylland,840,Rebild Kommune,611352,"Gammelholm, Sønderup"
1081,Nordjylland,840,Rebild Kommune,611353,"Munkholm Gde., Sønderup"
1081,Nordjylland,840,Rebild Kommune,611354,"Rebstrup By, Sønderup"
1081,Nordjylland,840,Rebild Kommune,611355,"Rebstrup Mølle, Sønderup"
1081,Nordjylland,840,Rebild Kommune,611356,"Rodsted By, Sønderup"
1081,Nordjylland,840,Rebild Kommune,611357,"Sønderup By, Sønderup"
1081,Nordjylland,840,Rebild Kommune,611358,"Tøttrup By, Sønderup"
1081,Nordjylland,840,Rebild Kommune,611451,"Åstrup Gde., Veggerby"
1081,Nordjylland,840,Rebild Kommune,611452,"Bradsted By, Veggerby"
1081,Nordjylland,840,Rebild Kommune,611453,"Busted, Veggerby"
1081,Nordjylland,840,Rebild Kommune,611454,"Byrsted By, Veggerby"
1081,Nordjylland,840,Rebild Kommune,611455,"Hjeds By, Veggerby"
1081,Nordjylland,840,Rebild Kommune,611456,"Kalstrup Mølle, Veggerby"
1081,Nordjylland,840,Rebild Kommune,611457,"Kirketerp Præstegård, Veggerby"
1081,Nordjylland,840,Rebild Kommune,611458,"Veggerby By, Veggerby"
1081,Nordjylland,840,Rebild Kommune,630151,"Askildrup By, Blenstrup"
1081,Nordjylland,840,Rebild Kommune,630152,"Blenstrup By, Blenstrup"
1081,Nordjylland,840,Rebild Kommune,630153,"Dollerup By, Blenstrup"
1081,Nordjylland,840,Rebild Kommune,630154,"Horsens By, Blenstrup"
1081,Nordjylland,840,Rebild Kommune,630155,"Horsens Hedegårde, Blenstrup"
1081,Nordjylland,840,Rebild Kommune,630156,"Lindenborg Hgd., Blenstrup"
1081,Nordjylland,840,Rebild Kommune,630251,"Bælum By, Bælum"
1081,Nordjylland,840,Rebild Kommune,630252,"Dragsgård, Bælum"
1081,Nordjylland,840,Rebild Kommune,630253,"Ll. Brøndum By, Bælum"
1081,Nordjylland,840,Rebild Kommune,630254,"Smidie By, Bælum"
1081,Nordjylland,840,Rebild Kommune,630255,"Vorgård Hgd., Bælum"
1081,Nordjylland,840,Rebild Kommune,630351,"Fræer By, Fræer"
1081,Nordjylland,840,Rebild Kommune,630352,"Sejlstrup By, Fræer"
1081,Nordjylland,840,Rebild Kommune,630353,"Sejlstrup Hede, Fræer"
1081,Nordjylland,840,Rebild Kommune,630354,"Fræer Fredskov, Fræer"
1081,Nordjylland,840,Rebild Kommune,630355,"Tustrup Hgd., Fræer"
1081,Nordjylland,840,Rebild Kommune,630451,"Gerding By, Gerding"
1081,Nordjylland,840,Rebild Kommune,630651,"Lyngby By, Lyngby"
1081,Nordjylland,840,Rebild Kommune,630652,"Lyngbyskov, Lyngby"
1081,Nordjylland,840,Rebild Kommune,630653,"Terndrup By, Lyngby"
1081,Nordjylland,840,Rebild Kommune,630654,"Tvorup By, Lyngby"
1081,Nordjylland,840,Rebild Kommune,630851,"Siem By, Siem"
1081,Nordjylland,840,Rebild Kommune,630852,"Torup Hedegård, Siem"
1081,Nordjylland,840,Rebild Kommune,630951,"Randrup Hgd., Skibsted"
1081,Nordjylland,840,Rebild Kommune,630952,"Skibsted By, Skibsted"
1081,Nordjylland,840,Rebild Kommune,630953,"Svanfolk By, Skibsted"
1081,Nordjylland,840,Rebild Kommune,631051,"Rebild By, Skørping"
1081,Nordjylland,840,Rebild Kommune,631052,"Skindbjerg By, Skørping"
1081,Nordjylland,840,Rebild Kommune,631053,"Skørping By, Skørping"
1081,Nordjylland,840,Rebild Kommune,631054,"Teglgård, Skørping"
1081,Nordjylland,840,Rebild Kommune,631151,"Gl. Viffertsholm Hgd., Solbjerg"
1081,Nordjylland,840,Rebild Kommune,631152,"Tvoruplodskov, Solbjerg"
1081,Nordjylland,840,Rebild Kommune,631153,"Solbjerg By, Solbjerg"
1081,Nordjylland,840,Rebild Kommune,631154,"Solbjerg Bys Enge, Solbjerg"
1081,Nordjylland,840,Rebild Kommune,631155,"Viffertsholms Hgd.s Tvedskov, Solbjerg"
1081,Nordjylland,840,Rebild Kommune,631156,"Ø. Korup Gde., Solbjerg"
1081,Nordjylland,840,Rebild Kommune,631251,"Ejstrup By, St. Brøndum"
1081,Nordjylland,840,Rebild Kommune,631252,"Mølholm By, St. Brøndum"
1081,Nordjylland,840,Rebild Kommune,631253,"St. Brøndum By, St. Brøndum"
1081,Nordjylland,840,Rebild Kommune,631451,"Asp By, Torup"
1081,Nordjylland,840,Rebild Kommune,631452,"Asp Bys Skov, Torup"
1081,Nordjylland,840,Rebild Kommune,631453,"Rauf By, Torup"
1081,Nordjylland,840,Rebild Kommune,631454,"Hellum By, Torup"
1081,Nordjylland,840,Rebild Kommune,631455,"Torup By, Torup"
1081,Nordjylland,840,Rebild Kommune,631456,"Torup Hedegård, Torup"
1081,Nordjylland,840,Rebild Kommune,631457,"Tulsted, Torup"
1081,Nordjylland,840,Rebild Kommune,640651,"Nysum By, Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,640951,"Volstrup, Rørbæk"
1081,Nordjylland,840,Rebild Kommune,641151,"V. Korup, Solbjerg"
1081,Nordjylland,840,Rebild Kommune,641152,"Viffertsholm Hgd., Solbjerg"
1081,Nordjylland,840,Rebild Kommune,641251,"Hannerup Gde., Stenild"
1081,Nordjylland,840,Rebild Kommune,641252,"Røjdrup By, Stenild"
1081,Nordjylland,840,Rebild Kommune,650351,"Brorstrup By, Brorstrup"
1081,Nordjylland,840,Rebild Kommune,650352,"Holmgård, Brorstrup"
1081,Nordjylland,840,Rebild Kommune,650353,"Mejlby By, Brorstrup"
1081,Nordjylland,840,Rebild Kommune,650354,"Smorup Præstegård, Brorstrup"
1081,Nordjylland,840,Rebild Kommune,650355,"Vejrhøj Gde., Brorstrup"
1081,Nordjylland,840,Rebild Kommune,650951,"Haverslev By, Haverslev"
1081,Nordjylland,840,Rebild Kommune,650952,"Stausgård, Haverslev"
1081,Nordjylland,840,Rebild Kommune,650953,"Vestby By, Haverslev"
1081,Nordjylland,840,Rebild Kommune,651251,"Bradstrup By, Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,651252,"Fyrkilde By, Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,651253,"Kirkegårde, Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,651254,"Ll. Rørbæk By, Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,651255,"Nørlund Hgd., Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,651256,"Ravnkilde By, Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,651257,"Skårup By, Ravnkilde"
1081,Nordjylland,840,Rebild Kommune,651451,"Ll. Binderup By, St. Binderup"
1081,Nordjylland,840,Rebild Kommune,670251,"Durup By, Durup"
1081,Nordjylland,840,Rebild Kommune,670252,"Nøragergård Hgd., Durup"
1081,Nordjylland,840,Rebild Kommune,670253,"Gl. Nørager By, Durup"
1081,Nordjylland,840,Rebild Kommune,670254,"Vøvelholm, Durup"
1081,Nordjylland,840,Rebild Kommune,670255,"Ømark Gde., Durup"
1081,Nordjylland,840,Rebild Kommune,670651,"Allestrup By, Grynderup"
1081,Nordjylland,840,Rebild Kommune,670652,"Grynderup By, Grynderup"
1081,Nordjylland,840,Rebild Kommune,670653,"Kjemtrup By, Grynderup"
1081,Nordjylland,840,Rebild Kommune,670654,"Tulstrup, Grynderup"
1081,Nordjylland,840,Rebild Kommune,670851,"Rørbæk Hovgård, Rørbæk"
1081,Nordjylland,840,Rebild Kommune,670852,"St. Rørbæk By, Rørbæk"
1081,Nordjylland,840,Rebild Kommune,670853,"Volstrup Mølle, Rørbæk"
1081,Nordjylland,840,Rebild Kommune,670951,"Boldrup By, Stenild"
1081,Nordjylland,840,Rebild Kommune,670952,"Stenild By, Stenild"
1081,Nordjylland,840,Rebild Kommune,671051,"St. Binderup By, St. Binderup"
1081,Nordjylland,840,Rebild Kommune,671251,"Alstrup Hede, Kgs. Tisted"
1081,Nordjylland,840,Rebild Kommune,671252,"Bonderup By, Kgs. Tisted"
1081,Nordjylland,840,Rebild Kommune,671253,"Kgs. Tisted By, Kgs. Tisted"
1081,Nordjylland,787,Thisted Kommune,680151,"Amtoft By, Arup"
1081,Nordjylland,787,Thisted Kommune,680152,"Nr. Arup By, Arup"
1081,Nordjylland,787,Thisted Kommune,680153,"Sdr. Arup By, Arup"
1081,Nordjylland,787,Thisted Kommune,680751,"Lund By, Lild"
1081,Nordjylland,787,Thisted Kommune,680752,"Lund Fjord, Lild"
1081,Nordjylland,787,Thisted Kommune,680851,"Fuglsang Gde., Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680852,"Højstrup By, Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680853,"Frøstrup By, Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680854,"Langvad By, Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680855,"Rødbrogård, Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680856,"Skadhauge Gde., Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680857,"Tømmerby By, Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680858,"Tømmerby Fjord, Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680859,"Ø. Vejler, Tømmerby"
1081,Nordjylland,787,Thisted Kommune,680951,"Vesløs By, Vesløs"
1081,Nordjylland,787,Thisted Kommune,680952,"Vesløsgård, Vesløs"
1081,Nordjylland,787,Thisted Kommune,681251,"Øsløs By, Øsløs"
1081,Nordjylland,787,Thisted Kommune,681252,"Ø. Vejler, Øsløs"
1081,Nordjylland,787,Thisted Kommune,690151,"Hansted By, Hansted"
1081,Nordjylland,787,Thisted Kommune,690251,"Brund By, Hillerslev"
1081,Nordjylland,787,Thisted Kommune,690252,"Kjelstrup By, Hillerslev"
1081,Nordjylland,787,Thisted Kommune,690253,"Ll. Hillerslev By, Hillerslev"
1081,Nordjylland,787,Thisted Kommune,690254,"Oddershedegård, Hillerslev"
1081,Nordjylland,787,Thisted Kommune,690255,"Skovsted By, Hillerslev"
1081,Nordjylland,787,Thisted Kommune,690256,"St. Hillerslev By, Hillerslev"
1081,Nordjylland,787,Thisted Kommune,690351,"Hjardemål Klit, Hjardemål"
1081,Nordjylland,787,Thisted Kommune,690352,"Hjardemål By, Hjardemål"
1081,Nordjylland,787,Thisted Kommune,690353,"Korsø By, Hjardemål"
1081,Nordjylland,787,Thisted Kommune,690451,"Hunstrup By, Hunstrup"
1081,Nordjylland,787,Thisted Kommune,690452,"Kølbygård Hgd., Hunstrup"
1081,Nordjylland,787,Thisted Kommune,690453,"Klastrup By, Hunstrup"
1081,Nordjylland,787,Thisted Kommune,690454,"Kløv By, Hunstrup"
1081,Nordjylland,787,Thisted Kommune,690455,"Lønnerup By, Hunstrup"
1081,Nordjylland,787,Thisted Kommune,690551,"Kåstrup By, Kåstrup"
1081,Nordjylland,787,Thisted Kommune,690651,"Ø. Skårup, Nors"
1081,Nordjylland,787,Thisted Kommune,690652,"Hinding By, Nors"
1081,Nordjylland,787,Thisted Kommune,690653,"Nors By, Nors"
1081,Nordjylland,787,Thisted Kommune,690654,"Søgård Sædegård, Nors"
1081,Nordjylland,787,Thisted Kommune,690655,"Vorring By, Nors"
1081,Nordjylland,787,Thisted Kommune,690656,"Ørgård, Nors"
1081,Nordjylland,787,Thisted Kommune,690751,"Febbersted, Ræhr"
1081,Nordjylland,787,Thisted Kommune,690752,"Nørtorp, Ræhr"
1081,Nordjylland,787,Thisted Kommune,690753,"Ræhr By, Ræhr"
1081,Nordjylland,787,Thisted Kommune,690754,"Sårup, Ræhr"
1081,Nordjylland,787,Thisted Kommune,690851,"Hov By, Sennels"
1081,Nordjylland,787,Thisted Kommune,690852,"Malle By, Sennels"
1081,Nordjylland,787,Thisted Kommune,690853,"Sennels By, Sennels"
1081,Nordjylland,787,Thisted Kommune,690854,"Ullerup Hgd., Sennels"
1081,Nordjylland,787,Thisted Kommune,690951,"Ballerum By, Tved"
1081,Nordjylland,787,Thisted Kommune,690952,"Sønderby By, Tved"
1081,Nordjylland,787,Thisted Kommune,690953,"Tanggård, Tved"
1081,Nordjylland,787,Thisted Kommune,691051,"Klitmøller Huse, V. Vandet"
1081,Nordjylland,787,Thisted Kommune,691052,"V. Vandet By, V. Vandet"
